start	end	text
6577160	6582720	Also hier habt ihr anscheinend ein True-False-Value, hier habt ihr einen Gleitkommazal, eigentlich hier
6582760	6587200	habt ihr überall dann einen Gleitkommazal. Und dann hier ganz unten habt ihr noch,
6587200	6597720	was die Funktion zurückgeben soll und das macht ihr mit Return und Return bekommt die berechnete
6597720	6605720	Note, wenn eine Note vergeben wurde und sonst dieses Nann, wenn der Studierende keine Note erhalten hat.
6605720	6619960	Genau, da müsst ihr dann eben hier mit der bisher Logik implementieren, mit if-elef-else. Dann habt
6619960	6627000	ihr noch was über Vorloops. Also da müsst ihr dann über Listen drüber iterieren. Als iterieren
6627000	6632280	heißt einfach, ich hau es in den Vorloop rein und dann wird praktisch das erste Element und
6632280	6640480	das zweite Element und das dritte Element praktisch iteriert. Genau, dann müsst ihr dann
6640480	6645680	Sachen zusammenfügen und da ist auch wieder Parameter und Return-Values sind dann ganz
6645680	6656640	immer zum Schluss. Ja, diese Parameter ist das hier. Ich definiere mir meine Funktion,
6656640	6666800	ja mit def, dann habe ich hier Funktionsname ja und das sind meine Parameter. Param1,
6666800	6680760	Param2, Param3 und die heißen zwar Parameter, aber innerhalb der Funktion sind das praktisch
6680760	6685720	einfach dann Variablen. Also ich kann dann einfach Param1 hier ganz normal verwenden.
6686720	6690880	Visual Studio Code zeigt die dann halt in anderen Fahrwerden, die zeigt die dann halt so in rot und
6690880	6699040	k, zum Beispiel so in leicht orange an, falls der Parameter nicht verwendet wurde und Return
6699040	6713640	ist praktisch das hier. Ja. Genau, was das Testprogramm macht ist,
6713640	6720760	du hast hier deine Funktion definiert, das Testprogramm extrahiert diese Funktion,
6720760	6727600	ruft dies bei sich aus und dann schaut, ob der Wert hier mit, also schreibt dann hier andere
6727600	6733640	Werte rein, also die, die ihr nicht bekommen habt, sondern die wir für uns definiert haben.
6733640	6739840	Die Programmlogik wird dann von euch ausgeführt, also wird von der Funktion ausgeführt,
6739840	6744200	ob die ihr definiert habt und dann schauen wir, ob dieser Wert hier stimmt oder falls
6744200	6753360	der Print verwendet, ob die Print-Ausgabe gleich ist. Genau, und dann könnt ihr da eben,
6753360	6771840	also in diesem Fall ist Param1 ja hier mit, mit dem Wert 1 dann vergeben und dann addieren wir
6771840	6778320	hier noch bei diesem Param1, eins dazu und dann gehen wir das zurück und dann bekommen wir eben
6778320	6787840	hier zweit, also hier haben wir dann den neuen Return Wert, dann können wir dann in einer neuen
6787840	6797560	Variable zum Beispiel speichern. Genau, das sind dann zwei Aufgaben mit Vorloops,
6797560	6805160	die ein bisschen komplizierter sind und dann habt ihr noch was mit Z-Stictionaries,
6805160	6812480	wo ihr praktisch ein paar Set-Operationen durchführen müsst. Also hier, wie ihr seht,
6812480	6818640	nochmals eine Wiederholung, Set, die haben hier keinen Doppelpunkt, die haben ja nur einen Beistrich,
6818640	6824680	also so praktisch wie eine Liste, dann wisst ihr, ah ok, mit der geschwunden Klammer ohne Doppelpunkt,
6824680	6830360	das ist ein Set und ihr sollt ihr hier in verschiedenen Set-Operationen durchmachen.
6830680	6842520	Und hier der Return Value ist praktisch einerseits ein Doppel, das ist das mit den
6842520	6854600	Rundenklammern und das Doppel, also wenn ich das hier kurz wirklich hinschreib,
6854600	6864720	werdet ihr sowas rauskriegen, wir haben hier ein Doppel, also Klammer auf, ein Set,
6864720	6874800	da steht anscheinend irgendwelche Strings drin, dann haben wir ein Beistrich,
6874800	6890320	dann haben wir noch ein Set mit Strings drin, dann haben wir noch ein Set und noch ein Set
6890320	6902640	und dann ist unser Doppel zu Ende. Also der Datentyp hier beim Return Value zeigt euch
6902640	6908040	ungefähr, was für eine Struktur ihr zu erwarten habt. Wenn ihr euch zurückerinnern könnt, wenn ich
6908040	6922280	sowas mache, sagen wir mal, ich habe hier paar Variablen definiert, das hier zum Beispiel,
6923280	6931280	sagen wir mal, diese Variablen sind alle Strings, dann wäre das sowas.
6941280	6946040	Doppel String String String.
6952280	6970680	Also es steht normalerweise dabei, ob ihr es aus, also brinden sollt oder nicht. Also ganz wichtig,
6971680	6991080	ich schaue ganz kurz, schauen wir mal, ob wir ein gutes Beispiel finden, hier. Also wenn da
6991080	6998560	dieses normalerweise ausgeben steht, dann heißt das, ihr sollt was brinden. Wenn das jetzt nicht
6998560	7004160	steht, dann müsst ihr nichts brinden. Meistens ist eh genau schon der String definiert, den ihr
7004160	7010920	dann ausgeben sollt. Wie gesagt, ihr müsst dann vielleicht manchmal mit Format Strings oder Strings
7010920	7022200	mit anderen Strings addieren, damit ihr zu diesen erwünschten Ergebnissen kommt. Und dann wenn Return
7022200	7030560	steht, dann müsst ihr was returnen. Es gibt zum Beispiel ganz am Anfang die erste Funktion hier
7030560	7039360	zum Beispiel, die hat gar kein, kein Parameter und keine Rückgabewerte. Da steht nochmal was dabei,
7039360	7053160	falls es kein Rückgabewerte hat. Ja, genau. Und dann müsst ihr bei den letzten zwei einmal mit Z
7053160	7060240	was machen und einmal mit Dictionary bis sie iterieren und da was machen. Und ja, gibt es dazu
7060240	7070120	noch Fragen? Okay, dann war es das eigentlich von mir. Danke.
